session_id,station_id,session_start,session_end,duration_minutes,energy_delivered_kwh,peak_power_kw,average_power_kw,total_cost_inr,cost_per_kwh,user_id,payment_method,charging_completed,connector_type,operator,city,state,session_type,vehicle_type,start_soc_percent,end_soc_percent,temperature_c,session_rating
SES00000112,REAL_0026,2025-07-16 11:03:28,2025-07-16 11:45:28,42,23.64,50.0,35.1,283.65,12.0,USER412617,Cash,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,10,62,23,4
SES00000113,REAL_0026,2025-07-14 19:21:28,2025-07-14 19:48:28,27,15.79,50.0,37.3,189.47,12.0,USER709668,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,21,88,30,5
SES00000114,REAL_0026,2025-07-22 21:36:28,2025-07-22 22:21:28,45,26.88,50.0,44.5,322.58,12.0,USER309206,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,25,60,36,2
SES00000115,REAL_0026,2025-09-04 04:09:28,2025-09-04 04:30:28,21,14.64,50.0,43.1,175.66,12.0,USER849194,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,24,81,23,4
SES00000116,REAL_0026,2025-07-11 11:09:28,2025-07-11 11:47:28,38,21.55,50.0,35.1,258.57,12.0,USER731879,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,27,74,31,5
SES00000117,REAL_0026,2025-07-18 06:39:28,2025-07-18 07:12:28,33,22.52,50.0,37.1,270.29,12.0,USER774116,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,19,67,35,2
SES00000118,REAL_0026,2025-09-05 08:29:28,2025-09-05 08:55:28,26,17.06,50.0,45.4,204.72,12.0,USER425227,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,25,73,29,2
SES00000119,REAL_0026,2025-08-29 05:37:28,2025-08-29 05:57:28,20,13.68,50.0,38.3,164.15,12.0,USER281842,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,19,70,35,4
SES00000120,REAL_0026,2025-09-12 11:40:28,2025-09-12 12:10:28,30,16.83,50.0,45.1,201.92,12.0,USER387058,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,35,69,37,5
SES00000121,REAL_0026,2025-09-30 03:47:28,2025-09-30 04:24:28,37,26.36,50.0,46.6,316.33,12.0,USER321078,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,35,61,35,5
SES00000122,REAL_0026,2025-08-05 08:14:28,2025-08-05 08:34:28,20,12.24,50.0,41.8,146.9,12.0,USER419061,Card,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,22,64,27,5
SES00000123,REAL_0026,2025-09-26 04:18:28,2025-09-26 04:40:28,22,12.64,50.0,41.8,151.63,12.0,USER306493,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,11,93,33,2
SES00000124,REAL_0026,2025-09-03 06:31:28,2025-09-03 06:50:28,19,11.41,50.0,45.1,136.88,12.0,USER547477,Wallet,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,19,95,25,4
SES00000125,REAL_0026,2025-08-17 01:50:28,2025-08-17 02:06:28,16,8.84,50.0,45.8,106.06,12.0,USER436915,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,26,74,27,5
SES00000126,REAL_0026,2025-07-17 06:14:28,2025-07-17 06:42:28,28,17.47,50.0,45.9,209.66,12.0,USER215224,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,10,87,23,4
SES00000127,REAL_0026,2025-09-02 22:08:28,2025-09-02 22:46:28,38,21.23,50.0,47.0,254.8,12.0,USER869792,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,37,90,23,4
SES00000128,REAL_0026,2025-08-08 07:30:28,2025-08-08 08:13:28,43,31.69,50.0,46.3,380.25,12.0,USER291715,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,30,62,34,5
SES00000129,REAL_0026,2025-07-30 23:13:28,2025-07-30 23:34:28,21,12.2,50.0,36.8,146.4,12.0,USER717876,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,19,76,26,4
SES00000130,REAL_0026,2025-08-14 23:01:28,2025-08-14 23:33:28,32,18.95,50.0,39.1,227.39,12.0,USER170001,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,22,87,32,4
SES00000131,REAL_0026,2025-07-23 09:36:28,2025-07-23 09:52:28,16,10.7,50.0,47.2,128.37,12.0,USER403077,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,11,88,40,5
SES00000132,REAL_0026,2025-09-14 02:30:28,2025-09-14 03:05:28,35,22.04,50.0,42.0,264.45,12.0,USER829802,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,34,92,21,4
SES00000133,REAL_0026,2025-08-20 04:50:28,2025-08-20 05:14:28,24,17.75,50.0,39.2,212.96,12.0,USER915354,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,15,70,24,5
SES00000134,REAL_0026,2025-09-13 23:12:28,2025-09-13 23:39:28,27,17.31,50.0,43.9,207.67,12.0,USER453414,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,24,66,32,4
SES00000135,REAL_0026,2025-08-21 11:53:28,2025-08-21 12:20:28,27,15.38,50.0,35.5,184.57,12.0,USER733552,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,14,95,29,5
SES00000136,REAL_0026,2025-10-04 02:00:28,2025-10-04 02:40:28,40,26.04,50.0,39.1,312.43,12.0,USER158592,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,30,88,40,4
SES00000137,REAL_0026,2025-09-26 08:14:28,2025-09-26 08:30:28,16,11.85,50.0,38.8,142.21,12.0,USER123037,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,16,61,23,4
SES00000138,REAL_0026,2025-08-16 02:05:28,2025-08-16 02:48:28,43,25.78,50.0,38.1,309.36,12.0,USER390016,UPI,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,39,67,40,1
SES00000139,REAL_0026,2025-09-01 02:45:28,2025-09-01 03:22:28,37,23.77,50.0,35.9,285.27,12.0,USER874077,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,18,61,25,4
SES00000140,REAL_0026,2025-07-06 06:58:28,2025-07-06 07:20:28,22,12.33,50.0,43.7,147.97,12.0,USER698315,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,34,61,38,3
SES00000141,REAL_0026,2025-07-21 02:43:28,2025-07-21 03:24:28,41,25.5,50.0,36.2,305.99,12.0,USER884451,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,22,91,31,1
SES00000142,REAL_0026,2025-09-11 03:58:28,2025-09-11 04:33:28,35,23.07,50.0,45.4,276.86,12.0,USER172034,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,23,68,22,5
SES00000143,REAL_0026,2025-08-16 04:23:28,2025-08-16 04:45:28,22,16.4,50.0,44.0,196.85,12.0,USER686741,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,25,83,37,4
SES00000144,REAL_0026,2025-07-10 00:57:28,2025-07-10 01:25:28,28,20.58,50.0,35.7,247.02,12.0,USER926182,Card,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,33,69,21,5
SES00000145,REAL_0026,2025-09-12 23:35:28,2025-09-12 23:58:28,23,16.25,50.0,46.5,195.06,12.0,USER914310,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,37,64,28,3
SES00000146,REAL_0026,2025-09-29 08:41:28,2025-09-29 09:07:28,26,18.05,50.0,37.9,216.59,12.0,USER849281,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,33,91,23,4
SES00000147,REAL_0026,2025-09-19 11:07:28,2025-09-19 11:45:28,38,24.24,50.0,43.9,290.93,12.0,USER988794,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,37,60,27,3
SES00000148,REAL_0026,2025-08-19 03:24:28,2025-08-19 03:47:28,23,12.98,50.0,44.7,155.76,12.0,USER340716,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,33,85,28,4
SES00000149,REAL_0026,2025-08-02 03:10:28,2025-08-02 03:46:28,36,20.28,50.0,41.7,243.32,12.0,USER445536,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,20,62,22,4
SES00000150,REAL_0026,2025-07-12 11:24:28,2025-07-12 11:39:28,15,9.22,50.0,42.0,110.61,12.0,USER579851,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,23,64,38,4
SES00000151,REAL_0026,2025-09-11 02:44:28,2025-09-11 03:08:28,24,13.1,50.0,37.5,157.22,12.0,USER920973,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,15,62,35,4
SES00000152,REAL_0026,2025-08-26 09:46:28,2025-08-26 10:08:28,22,12.02,50.0,42.5,144.19,12.0,USER145313,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,23,85,37,4
SES00000153,REAL_0026,2025-08-05 20:59:28,2025-08-05 21:15:28,16,11.52,50.0,41.5,138.25,12.0,USER575888,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,25,83,20,1
SES00000154,REAL_0026,2025-08-17 21:58:28,2025-08-17 22:16:28,18,11.17,50.0,38.7,134.0,12.0,USER686048,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,36,78,29,5
SES00000155,REAL_0026,2025-08-12 08:09:28,2025-08-12 08:52:28,43,23.85,50.0,37.0,286.21,12.0,USER122644,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,16,91,20,4
SES00000156,REAL_0026,2025-07-24 00:39:28,2025-07-24 01:15:28,36,20.46,50.0,35.5,245.57,12.0,USER398401,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,30,91,38,3
SES00000157,REAL_0026,2025-07-24 04:16:28,2025-07-24 04:37:28,21,13.57,50.0,42.0,162.89,12.0,USER259719,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,22,70,28,5
SES00000158,REAL_0026,2025-08-22 23:43:28,2025-08-22 23:59:28,16,10.64,50.0,44.0,127.72,12.0,USER268319,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,24,91,28,4
SES00000159,REAL_0026,2025-09-20 10:26:28,2025-09-20 10:42:28,16,9.2,50.0,35.7,110.45,12.0,USER138867,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,33,65,36,5
SES00000160,REAL_0026,2025-07-16 04:21:28,2025-07-16 04:45:28,24,14.03,50.0,36.7,168.34,12.0,USER577380,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,35,61,28,4
SES00000161,REAL_0026,2025-08-16 06:00:28,2025-08-16 06:44:28,44,31.13,50.0,38.5,373.62,12.0,USER419182,Card,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,18,95,20,5
SES00000162,REAL_0026,2025-08-11 21:08:28,2025-08-11 21:49:28,41,24.83,50.0,43.7,297.94,12.0,USER603646,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,22,73,28,1
SES00000163,REAL_0026,2025-07-19 21:25:28,2025-07-19 21:51:28,26,16.19,50.0,35.5,194.28,12.0,USER149230,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,37,94,40,5
SES00000164,REAL_0026,2025-10-04 02:35:28,2025-10-04 03:05:28,30,21.54,50.0,39.5,258.48,12.0,USER536332,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,27,70,32,5
SES00000165,REAL_0026,2025-09-21 23:18:28,2025-09-22 00:00:28,42,23.23,50.0,35.4,278.72,12.0,USER242060,Wallet,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,35,64,35,4
SES00000166,REAL_0026,2025-07-12 07:02:28,2025-07-12 07:34:28,32,20.21,50.0,43.0,242.5,12.0,USER589058,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,37,72,29,4
SES00000167,REAL_0026,2025-09-07 01:06:28,2025-09-07 01:22:28,16,9.77,50.0,45.7,117.21,12.0,USER966179,Wallet,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,38,66,32,4
SES00000168,REAL_0026,2025-09-25 19:47:28,2025-09-25 20:04:28,17,11.7,50.0,45.9,140.44,12.0,USER967484,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,35,88,39,5
SES00000169,REAL_0026,2025-07-23 09:59:28,2025-07-23 10:25:28,26,16.57,50.0,36.6,198.8,12.0,USER105340,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,40,88,36,3
SES00000170,REAL_0026,2025-09-04 06:57:28,2025-09-04 07:37:28,40,29.17,50.0,44.2,349.99,12.0,USER527907,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,35,65,39,4
SES00000171,REAL_0026,2025-09-18 22:16:28,2025-09-18 22:34:28,18,10.56,50.0,45.0,126.7,12.0,USER775380,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,35,81,22,5
SES00000172,REAL_0026,2025-07-17 00:27:28,2025-07-17 00:55:28,28,19.64,50.0,45.6,235.72,12.0,USER363737,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,37,86,28,5
SES00000173,REAL_0026,2025-08-05 04:34:28,2025-08-05 05:04:28,30,21.41,50.0,47.1,256.88,12.0,USER863810,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,22,64,22,4
SES00000174,REAL_0026,2025-08-24 10:14:28,2025-08-24 10:56:28,42,24.18,50.0,39.6,290.11,12.0,USER640956,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,11,81,33,5
SES00000175,REAL_0026,2025-08-29 20:11:28,2025-08-29 20:38:28,27,18.41,50.0,42.7,220.91,12.0,USER125722,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,11,70,33,4
SES00000176,REAL_0026,2025-08-11 10:15:28,2025-08-11 10:59:28,44,28.69,50.0,37.3,344.32,12.0,USER188939,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,18,64,37,3
SES00000177,REAL_0026,2025-09-06 20:00:28,2025-09-06 20:40:28,40,29.22,50.0,43.2,350.67,12.0,USER989946,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,31,80,25,3
SES00000178,REAL_0026,2025-07-14 11:36:28,2025-07-14 12:05:28,29,19.48,50.0,36.4,233.77,12.0,USER795474,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,15,81,22,4
SES00000179,REAL_0026,2025-09-01 10:38:28,2025-09-01 10:59:28,21,14.94,50.0,45.0,179.24,12.0,USER706908,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,28,90,37,3
SES00000180,REAL_0026,2025-09-10 20:36:28,2025-09-10 21:08:28,32,21.85,50.0,40.8,262.19,12.0,USER907620,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,35,66,30,2
SES00000181,REAL_0026,2025-10-03 07:17:28,2025-10-03 07:47:28,30,20.37,50.0,36.2,244.49,12.0,USER202323,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,15,68,28,4
SES00000182,REAL_0026,2025-08-29 03:20:28,2025-08-29 04:02:28,42,25.69,50.0,39.1,308.33,12.0,USER542690,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,19,76,36,4
SES00000183,REAL_0026,2025-09-23 01:39:28,2025-09-23 02:08:28,29,18.44,50.0,41.7,221.24,12.0,USER403441,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,25,61,27,3
SES00000184,REAL_0026,2025-07-14 09:00:28,2025-07-14 09:41:28,41,25.87,50.0,46.5,310.5,12.0,USER991337,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,25,78,36,5
SES00000185,REAL_0026,2025-09-23 19:58:28,2025-09-23 20:25:28,27,15.51,50.0,37.2,186.08,12.0,USER421034,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,23,83,27,1
SES00000186,REAL_0026,2025-08-01 03:02:28,2025-08-01 03:33:28,31,19.55,50.0,46.1,234.56,12.0,USER797375,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,17,87,38,5
SES00000187,REAL_0026,2025-09-14 20:32:28,2025-09-14 20:49:28,17,10.65,50.0,45.9,127.77,12.0,USER172273,Card,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,30,84,20,4
SES00000188,REAL_0026,2025-09-28 10:07:28,2025-09-28 10:34:28,27,19.55,50.0,36.8,234.55,12.0,USER157377,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,27,67,29,5
SES00000189,REAL_0026,2025-08-14 06:17:28,2025-08-14 06:35:28,18,10.45,50.0,40.8,125.43,12.0,USER150193,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,40,91,38,3
SES00000190,REAL_0026,2025-08-16 12:00:28,2025-08-16 12:18:28,18,12.23,50.0,41.6,146.77,12.0,USER426242,Card,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,28,74,28,4
SES00000191,REAL_0026,2025-09-02 04:11:28,2025-09-02 04:50:28,39,21.45,50.0,36.2,257.41,12.0,USER378579,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,26,61,21,5
SES00000192,REAL_0026,2025-10-04 06:36:28,2025-10-04 07:11:28,35,22.23,50.0,39.9,266.72,12.0,USER831098,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,40,67,34,2
SES00000193,REAL_0026,2025-08-11 03:09:28,2025-08-11 03:36:28,27,15.38,50.0,46.0,184.56,12.0,USER599482,Card,False,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,37,64,39,5
SES00000194,REAL_0026,2025-07-13 02:20:28,2025-07-13 03:00:28,40,29.85,50.0,47.5,358.25,12.0,USER488608,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,33,63,31,4
SES00000195,REAL_0026,2025-07-29 01:16:28,2025-07-29 01:47:28,31,17.09,50.0,38.9,205.08,12.0,USER759737,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,25,77,23,2
SES00000196,REAL_0026,2025-09-15 04:07:28,2025-09-15 04:43:28,36,24.55,50.0,37.8,294.57,12.0,USER566762,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,19,94,39,4
SES00000197,REAL_0026,2025-08-07 01:29:28,2025-08-07 01:58:28,29,21.2,50.0,46.6,254.46,12.0,USER815816,UPI,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,23,73,32,4
SES00000198,REAL_0026,2025-08-26 01:42:28,2025-08-26 01:58:28,16,9.89,50.0,47.0,118.68,12.0,USER616219,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,35,91,29,2
SES00000199,REAL_0026,2025-09-01 22:31:28,2025-09-01 22:52:28,21,13.62,50.0,44.8,163.49,12.0,USER139995,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,4-Wheeler,17,84,35,5
SES00000200,REAL_0026,2025-09-28 00:42:28,2025-09-28 01:23:28,41,22.84,50.0,41.3,274.11,12.0,USER738286,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,36,66,25,1
SES00000201,REAL_0026,2025-09-11 03:46:28,2025-09-11 04:04:28,18,10.21,50.0,46.4,122.57,12.0,USER247081,Wallet,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,31,83,33,5
SES00000202,REAL_0026,2025-08-03 08:42:28,2025-08-03 09:12:28,30,20.74,50.0,46.9,248.93,12.0,USER956157,Card,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,Commercial,15,81,35,5
SES00000203,REAL_0026,2025-08-18 04:19:28,2025-08-18 04:42:28,23,16.82,50.0,38.0,201.84,12.0,USER225628,Cash,True,"CCS, CHAdeMO",TATA Power,Mumbai,Maharashtra,DC Fast,2-Wheeler,28,60,38,5
SES00000204,REAL_0046,2025-08-23 19:33:28,2025-08-23 20:15:28,42,24.07,50.0,35.1,288.85,12.0,USER692114,UPI,False,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,17,74,36,5
SES00000205,REAL_0046,2025-09-01 04:37:28,2025-09-01 05:22:28,45,30.13,50.0,36.6,361.61,12.0,USER457713,UPI,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,4-Wheeler,34,75,36,2
SES00000206,REAL_0046,2025-08-29 11:40:28,2025-08-29 11:55:28,15,10.64,50.0,41.3,127.7,12.0,USER101125,UPI,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,37,71,24,4
SES00000207,REAL_0046,2025-09-26 03:23:28,2025-09-26 03:50:28,27,17.01,50.0,42.8,204.13,12.0,USER147250,UPI,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,21,93,37,3
SES00000208,REAL_0046,2025-08-19 03:24:28,2025-08-19 04:06:28,42,29.17,50.0,46.7,350.0,12.0,USER438914,Cash,False,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,4-Wheeler,25,83,30,4
SES00000209,REAL_0046,2025-09-05 03:16:28,2025-09-05 03:45:28,29,16.32,50.0,45.2,195.82,12.0,USER625501,Cash,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,20,79,30,5
SES00000210,REAL_0046,2025-08-28 06:10:28,2025-08-28 06:45:28,35,23.66,50.0,39.8,283.86,12.0,USER605263,Card,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,2-Wheeler,25,84,38,4
SES00000211,REAL_0046,2025-08-02 01:37:28,2025-08-02 02:06:28,29,19.82,50.0,35.0,237.89,12.0,USER413761,Card,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,2-Wheeler,15,80,33,5
SES00000212,REAL_0046,2025-07-26 22:59:28,2025-07-26 23:30:28,31,20.59,50.0,40.7,247.03,12.0,USER407204,Wallet,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,13,88,24,3
SES00000213,REAL_0046,2025-08-12 20:05:28,2025-08-12 20:38:28,33,24.64,50.0,40.1,295.64,12.0,USER303748,Cash,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,4-Wheeler,29,65,27,4
SES00000214,REAL_0046,2025-09-25 05:42:28,2025-09-25 06:27:28,45,26.06,50.0,44.1,312.69,12.0,USER338120,UPI,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,16,88,27,2
SES00000215,REAL_0046,2025-10-02 00:14:28,2025-10-02 00:35:28,21,13.88,50.0,39.2,166.5,12.0,USER911512,Card,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,2-Wheeler,31,64,36,5
SES00000216,REAL_0046,2025-07-30 06:01:28,2025-07-30 06:44:28,43,30.38,50.0,38.2,364.53,12.0,USER770181,Wallet,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,2-Wheeler,32,92,20,1
SES00000217,REAL_0046,2025-08-09 01:11:28,2025-08-09 01:36:28,25,17.38,50.0,46.6,208.57,12.0,USER170974,Cash,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,4-Wheeler,15,62,34,5
SES00000218,REAL_0046,2025-08-27 09:47:28,2025-08-27 10:16:28,29,16.91,50.0,42.2,202.9,12.0,USER141057,UPI,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,2-Wheeler,39,69,40,5
SES00000219,REAL_0046,2025-07-23 09:13:28,2025-07-23 09:57:28,44,26.54,50.0,36.4,318.46,12.0,USER720805,Cash,False,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,4-Wheeler,18,94,36,3
SES00000220,REAL_0046,2025-08-12 03:41:28,2025-08-12 04:15:28,34,18.88,50.0,38.9,226.6,12.0,USER768343,Wallet,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,21,84,26,5
SES00000221,REAL_0046,2025-07-28 20:05:28,2025-07-28 20:50:28,45,28.93,50.0,41.4,347.18,12.0,USER450858,Card,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,2-Wheeler,17,95,30,5
SES00000222,REAL_0046,2025-08-25 11:56:28,2025-08-25 12:14:28,18,12.94,50.0,46.2,155.22,12.0,USER946135,UPI,True,"CCS, CHAdeMO",TATA Power,Bangalore,Karnataka,DC Fast,Commercial,21,87,20,5
