date,state,vehicle_category,ev_sales_count,year,month,quarter,half_year,is_festival_season,year_month,months_since_start,national_share_pct,yoy_growth_pct,ev_sales_count_lag_1,ev_sales_count_lag_2,ev_sales_count_lag_3,ev_sales_count_lag_6,ev_sales_count_lag_12,ev_sales_count_rolling_3,ev_sales_count_rolling_6
2025-04-01,Maharashtra,3W,1101,2025,4,2,2,0,2025-04,39,0.24,-71.44,3855.0,462.0,925.0,988.0,975.0,1806.0,1679.1666666666667
2025-04-01,Maharashtra,4W,550,2025,4,2,2,0,2025-04,39,0.12,-50.05,1101.0,3855.0,462.0,494.0,487.0,1835.3333333333333,1688.5
2025-05-01,Maharashtra,2W,3083,2025,5,2,2,0,2025-05,40,0.68,460.55,550.0,1101.0,3855.0,3238.0,3178.0,1578.0,1662.6666666666667
2025-05-01,Maharashtra,3W,880,2025,5,2,2,0,2025-05,40,0.19,-71.46,3083.0,550.0,1101.0,925.0,908.0,1504.3333333333333,1655.1666666666667
2025-05-01,Maharashtra,4W,440,2025,5,2,2,0,2025-05,40,0.1,-50.0,880.0,3083.0,550.0,462.0,454.0,1467.6666666666667,1651.5
2025-06-01,Maharashtra,2W,4075,2025,6,2,2,0,2025-06,41,0.9,826.14,440.0,880.0,3083.0,3855.0,3458.0,1798.3333333333333,1688.1666666666667
2025-06-01,Maharashtra,3W,1164,2025,6,2,2,0,2025-06,41,0.26,-71.44,4075.0,440.0,880.0,1101.0,988.0,1893.0,1698.6666666666667
2025-06-01,Maharashtra,4W,582,2025,6,2,2,0,2025-06,41,0.13,-50.0,1164.0,4075.0,440.0,550.0,494.0,1940.3333333333333,1704.0
2025-07-01,Maharashtra,2W,4071,2025,7,3,1,0,2025-07,42,0.9,599.48,582.0,1164.0,4075.0,3083.0,3238.0,1939.0,1868.6666666666667
2025-07-01,Maharashtra,3W,1163,2025,7,3,1,0,2025-07,42,0.26,-71.43,4071.0,582.0,1164.0,880.0,925.0,1938.6666666666667,1915.8333333333333
2025-07-01,Maharashtra,4W,581,2025,7,3,1,0,2025-07,42,0.13,-50.04,1163.0,4071.0,582.0,440.0,462.0,1938.3333333333333,1939.3333333333333
2025-08-01,Maharashtra,2W,3979,2025,8,3,1,0,2025-08,43,0.88,584.85,581.0,1163.0,4071.0,4075.0,3855.0,1907.6666666666667,1923.3333333333333
2025-08-01,Maharashtra,3W,1137,2025,8,3,1,0,2025-08,43,0.25,-71.42,3979.0,581.0,1163.0,1164.0,1101.0,1899.0,1918.8333333333333
2025-08-01,Maharashtra,4W,568,2025,8,3,1,0,2025-08,43,0.13,-50.04,1137.0,3979.0,581.0,582.0,550.0,1894.6666666666667,1916.5
2025-09-01,Maharashtra,2W,3005,2025,9,3,1,0,2025-09,44,0.66,429.05,568.0,1137.0,3979.0,4071.0,3083.0,1570.0,1738.8333333333333
2025-09-01,Maharashtra,3W,858,2025,9,3,1,0,2025-09,44,0.19,-71.45,3005.0,568.0,1137.0,1163.0,880.0,1477.0,1688.0
2025-09-01,Maharashtra,4W,429,2025,9,3,1,0,2025-09,44,0.09,-50.0,858.0,3005.0,568.0,581.0,440.0,1430.6666666666667,1662.6666666666667
2025-10-01,Maharashtra,2W,6323,2025,10,4,1,1,2025-10,45,1.4,1373.89,429.0,858.0,3005.0,3979.0,4075.0,2536.6666666666665,2053.3333333333335
2025-10-01,Maharashtra,3W,1806,2025,10,4,1,1,2025-10,45,0.4,-71.44,6323.0,429.0,858.0,1137.0,1164.0,2852.6666666666665,2164.8333333333335
2025-10-01,Maharashtra,4W,903,2025,10,4,1,1,2025-10,45,0.2,-50.0,1806.0,6323.0,429.0,568.0,582.0,3010.6666666666665,2220.6666666666665
2025-11-01,Maharashtra,2W,4099,2025,11,4,1,1,2025-11,46,0.9,353.93,903.0,1806.0,6323.0,3005.0,4071.0,2269.3333333333335,2403.0
2025-11-01,Maharashtra,3W,1171,2025,11,4,1,1,2025-11,46,0.26,-71.43,4099.0,903.0,1806.0,858.0,1163.0,2057.6666666666665,2455.1666666666665
2025-11-01,Maharashtra,4W,585,2025,11,4,1,1,2025-11,46,0.13,-50.04,1171.0,4099.0,903.0,429.0,581.0,1951.6666666666667,2481.1666666666665
2025-12-01,Maharashtra,2W,4936,2025,12,4,1,1,2025-12,47,1.09,743.76,585.0,1171.0,4099.0,6323.0,3979.0,2230.6666666666665,2250.0
2025-12-01,Maharashtra,3W,1410,2025,12,4,1,1,2025-12,47,0.31,-71.43,4936.0,585.0,1171.0,1806.0,1137.0,2310.3333333333335,2184.0
2025-12-01,Maharashtra,4W,705,2025,12,4,1,1,2025-12,47,0.16,-50.0,1410.0,4936.0,585.0,903.0,568.0,2350.3333333333335,2151.0
2022-01-01,Rajasthan,2W,653,2022,1,1,2,0,2022-01,0,0.49,,,,,,,653.0,653.0
2022-01-01,Rajasthan,3W,186,2022,1,1,2,0,2022-01,0,0.14,-71.52,653.0,,,,,419.5,419.5
2022-01-01,Rajasthan,4W,93,2022,1,1,2,0,2022-01,0,0.07,-50.0,186.0,653.0,,,,310.6666666666667,310.6666666666667
2022-02-01,Rajasthan,2W,661,2022,2,1,2,0,2022-02,1,0.5,610.75,93.0,186.0,653.0,,,313.3333333333333,398.25
2022-02-01,Rajasthan,3W,189,2022,2,1,2,0,2022-02,1,0.14,-71.41,661.0,93.0,186.0,,,314.3333333333333,356.4
2022-02-01,Rajasthan,4W,94,2022,2,1,2,0,2022-02,1,0.07,-50.26,189.0,661.0,93.0,,,314.6666666666667,312.6666666666667
2022-03-01,Rajasthan,2W,570,2022,3,1,2,0,2022-03,2,0.43,506.38,94.0,189.0,661.0,653.0,,284.3333333333333,298.8333333333333
2022-03-01,Rajasthan,3W,163,2022,3,1,2,0,2022-03,2,0.12,-71.4,570.0,94.0,189.0,186.0,,275.6666666666667,295.0
2022-03-01,Rajasthan,4W,81,2022,3,1,2,0,2022-03,2,0.06,-50.31,163.0,570.0,94.0,93.0,,271.3333333333333,293.0
2022-04-01,Rajasthan,2W,253,2022,4,2,2,0,2022-04,3,0.19,212.35,81.0,163.0,570.0,661.0,,165.66666666666666,225.0
2022-04-01,Rajasthan,3W,72,2022,4,2,2,0,2022-04,3,0.05,-71.54,253.0,81.0,163.0,189.0,,135.33333333333334,205.5
2022-04-01,Rajasthan,4W,36,2022,4,2,2,0,2022-04,3,0.03,-50.0,72.0,253.0,81.0,94.0,,120.33333333333333,195.83333333333334
2022-05-01,Rajasthan,2W,620,2022,5,2,2,0,2022-05,4,0.47,1622.22,36.0,72.0,253.0,570.0,653.0,242.66666666666666,204.16666666666666
2022-05-01,Rajasthan,3W,177,2022,5,2,2,0,2022-05,4,0.13,-71.45,620.0,36.0,72.0,163.0,186.0,277.6666666666667,206.5
2022-05-01,Rajasthan,4W,88,2022,5,2,2,0,2022-05,4,0.07,-50.28,177.0,620.0,36.0,81.0,93.0,295.0,207.66666666666666
2022-06-01,Rajasthan,2W,602,2022,6,2,2,0,2022-06,5,0.45,584.09,88.0,177.0,620.0,253.0,661.0,289.0,265.8333333333333
2022-06-01,Rajasthan,3W,172,2022,6,2,2,0,2022-06,5,0.13,-71.43,602.0,88.0,177.0,72.0,189.0,287.3333333333333,282.5
2022-06-01,Rajasthan,4W,86,2022,6,2,2,0,2022-06,5,0.06,-50.0,172.0,602.0,88.0,36.0,94.0,286.6666666666667,290.8333333333333
2022-07-01,Rajasthan,2W,247,2022,7,3,1,0,2022-07,6,0.19,187.21,86.0,172.0,602.0,620.0,570.0,168.33333333333334,228.66666666666666
2022-07-01,Rajasthan,3W,70,2022,7,3,1,0,2022-07,6,0.05,-71.66,247.0,86.0,172.0,177.0,163.0,134.33333333333334,210.83333333333334
2022-07-01,Rajasthan,4W,35,2022,7,3,1,0,2022-07,6,0.03,-50.0,70.0,247.0,86.0,88.0,81.0,117.33333333333333,202.0
2022-08-01,Rajasthan,2W,633,2022,8,3,1,0,2022-08,7,0.47,1708.57,35.0,70.0,247.0,602.0,253.0,246.0,207.16666666666666
2022-08-01,Rajasthan,3W,181,2022,8,3,1,0,2022-08,7,0.14,-71.41,633.0,35.0,70.0,172.0,72.0,283.0,208.66666666666666
2022-08-01,Rajasthan,4W,90,2022,8,3,1,0,2022-08,7,0.07,-50.28,181.0,633.0,35.0,86.0,36.0,301.3333333333333,209.33333333333334
2022-09-01,Rajasthan,2W,653,2022,9,3,1,0,2022-09,8,0.49,625.56,90.0,181.0,633.0,247.0,620.0,308.0,277.0
2022-09-01,Rajasthan,3W,186,2022,9,3,1,0,2022-09,8,0.14,-71.52,653.0,90.0,181.0,70.0,177.0,309.6666666666667,296.3333333333333
2022-09-01,Rajasthan,4W,93,2022,9,3,1,0,2022-09,8,0.07,-50.0,186.0,653.0,90.0,35.0,88.0,310.6666666666667,306.0
2022-10-01,Rajasthan,2W,329,2022,10,4,1,1,2022-10,9,0.25,253.76,93.0,186.0,653.0,633.0,602.0,202.66666666666666,255.33333333333334
2022-10-01,Rajasthan,3W,94,2022,10,4,1,1,2022-10,9,0.07,-71.43,329.0,93.0,186.0,181.0,172.0,172.0,240.83333333333334
2022-10-01,Rajasthan,4W,47,2022,10,4,1,1,2022-10,9,0.04,-50.0,94.0,329.0,93.0,90.0,86.0,156.66666666666666,233.66666666666666
2022-11-01,Rajasthan,2W,603,2022,11,4,1,1,2022-11,10,0.45,1182.98,47.0,94.0,329.0,653.0,247.0,248.0,225.33333333333334
2022-11-01,Rajasthan,3W,172,2022,11,4,1,1,2022-11,10,0.13,-71.48,603.0,47.0,94.0,186.0,70.0,274.0,223.0
2022-11-01,Rajasthan,4W,86,2022,11,4,1,1,2022-11,10,0.06,-50.0,172.0,603.0,47.0,93.0,35.0,287.0,221.83333333333334
2022-12-01,Rajasthan,2W,334,2022,12,4,1,1,2022-12,11,0.25,288.37,86.0,172.0,603.0,329.0,633.0,197.33333333333334,222.66666666666666
2022-12-01,Rajasthan,3W,95,2022,12,4,1,1,2022-12,11,0.07,-71.56,334.0,86.0,172.0,94.0,181.0,171.66666666666666,222.83333333333334
2022-12-01,Rajasthan,4W,47,2022,12,4,1,1,2022-12,11,0.04,-50.53,95.0,334.0,86.0,47.0,90.0,158.66666666666666,222.83333333333334
2023-01-01,Rajasthan,2W,1046,2023,1,1,2,0,2023-01,12,0.53,2125.53,47.0,95.0,334.0,603.0,653.0,396.0,296.6666666666667
2023-01-01,Rajasthan,3W,299,2023,1,1,2,0,2023-01,12,0.15,-71.41,1046.0,47.0,95.0,172.0,186.0,464.0,317.8333333333333
2023-01-01,Rajasthan,4W,149,2023,1,1,2,0,2023-01,12,0.07,-50.17,299.0,1046.0,47.0,86.0,93.0,498.0,328.3333333333333
2023-02-01,Rajasthan,2W,1062,2023,2,1,2,0,2023-02,13,0.53,612.75,149.0,299.0,1046.0,334.0,329.0,503.3333333333333,449.6666666666667
2023-02-01,Rajasthan,3W,303,2023,2,1,2,0,2023-02,13,0.15,-71.47,1062.0,149.0,299.0,95.0,94.0,504.6666666666667,484.3333333333333
2023-02-01,Rajasthan,4W,151,2023,2,1,2,0,2023-02,13,0.08,-50.17,303.0,1062.0,149.0,47.0,47.0,505.3333333333333,501.6666666666667
2023-03-01,Rajasthan,2W,1070,2023,3,1,2,0,2023-03,14,0.54,608.61,151.0,303.0,1062.0,1046.0,603.0,508.0,505.6666666666667
2023-03-01,Rajasthan,3W,305,2023,3,1,2,0,2023-03,14,0.15,-71.5,1070.0,151.0,303.0,299.0,172.0,508.6666666666667,506.6666666666667
2023-03-01,Rajasthan,4W,152,2023,3,1,2,0,2023-03,14,0.08,-50.16,305.0,1070.0,151.0,149.0,86.0,509.0,507.1666666666667
2023-04-01,Rajasthan,2W,761,2023,4,2,2,0,2023-04,15,0.38,400.66,152.0,305.0,1070.0,1062.0,334.0,406.0,457.0
2023-04-01,Rajasthan,3W,217,2023,4,2,2,0,2023-04,15,0.11,-71.48,761.0,152.0,305.0,303.0,95.0,376.6666666666667,442.6666666666667
2023-04-01,Rajasthan,4W,108,2023,4,2,2,0,2023-04,15,0.05,-50.23,217.0,761.0,152.0,151.0,47.0,362.0,435.5
2023-05-01,Rajasthan,2W,466,2023,5,2,2,0,2023-05,16,0.23,331.48,108.0,217.0,761.0,1070.0,1046.0,263.6666666666667,334.8333333333333
2023-05-01,Rajasthan,3W,133,2023,5,2,2,0,2023-05,16,0.07,-71.46,466.0,108.0,217.0,305.0,299.0,235.66666666666666,306.1666666666667
2023-05-01,Rajasthan,4W,66,2023,5,2,2,0,2023-05,16,0.03,-50.38,133.0,466.0,108.0,152.0,149.0,221.66666666666666,291.8333333333333
2023-06-01,Rajasthan,2W,713,2023,6,2,2,0,2023-06,17,0.36,980.3,66.0,133.0,466.0,761.0,1062.0,304.0,283.8333333333333
2023-06-01,Rajasthan,3W,203,2023,6,2,2,0,2023-06,17,0.1,-71.53,713.0,66.0,133.0,217.0,303.0,327.3333333333333,281.5
2023-06-01,Rajasthan,4W,101,2023,6,2,2,0,2023-06,17,0.05,-50.25,203.0,713.0,66.0,108.0,151.0,339.0,280.3333333333333
2023-07-01,Rajasthan,2W,729,2023,7,3,1,0,2023-07,18,0.37,621.78,101.0,203.0,713.0,466.0,1070.0,344.3333333333333,324.1666666666667
2023-07-01,Rajasthan,3W,208,2023,7,3,1,0,2023-07,18,0.1,-71.47,729.0,101.0,203.0,133.0,305.0,346.0,336.6666666666667
2023-07-01,Rajasthan,4W,104,2023,7,3,1,0,2023-07,18,0.05,-50.0,208.0,729.0,101.0,66.0,152.0,347.0,343.0
2023-08-01,Rajasthan,2W,755,2023,8,3,1,0,2023-08,19,0.38,625.96,104.0,208.0,729.0,713.0,761.0,355.6666666666667,350.0
2023-08-01,Rajasthan,3W,215,2023,8,3,1,0,2023-08,19,0.11,-71.52,755.0,104.0,208.0,203.0,217.0,358.0,352.0
2023-08-01,Rajasthan,4W,107,2023,8,3,1,0,2023-08,19,0.05,-50.23,215.0,755.0,104.0,101.0,108.0,359.0,353.0
2023-09-01,Rajasthan,2W,948,2023,9,3,1,0,2023-09,20,0.48,785.98,107.0,215.0,755.0,729.0,466.0,423.3333333333333,389.5
2023-09-01,Rajasthan,3W,270,2023,9,3,1,0,2023-09,20,0.14,-71.52,948.0,107.0,215.0,208.0,133.0,441.6666666666667,399.8333333333333
2023-09-01,Rajasthan,4W,135,2023,9,3,1,0,2023-09,20,0.07,-50.0,270.0,948.0,107.0,104.0,66.0,451.0,405.0
2023-10-01,Rajasthan,2W,1319,2023,10,4,1,1,2023-10,21,0.66,877.04,135.0,270.0,948.0,755.0,713.0,574.6666666666666,499.0
2023-10-01,Rajasthan,3W,376,2023,10,4,1,1,2023-10,21,0.19,-71.49,1319.0,135.0,270.0,215.0,203.0,610.0,525.8333333333334
2023-10-01,Rajasthan,4W,188,2023,10,4,1,1,2023-10,21,0.09,-50.0,376.0,1319.0,135.0,107.0,101.0,627.6666666666666,539.3333333333334
2023-11-01,Rajasthan,2W,1159,2023,11,4,1,1,2023-11,22,0.58,516.49,188.0,376.0,1319.0,948.0,729.0,574.3333333333334,574.5
2023-11-01,Rajasthan,3W,331,2023,11,4,1,1,2023-11,22,0.17,-71.44,1159.0,188.0,376.0,270.0,208.0,559.3333333333334,584.6666666666666
2023-11-01,Rajasthan,4W,165,2023,11,4,1,1,2023-11,22,0.08,-50.15,331.0,1159.0,188.0,135.0,104.0,551.6666666666666,589.6666666666666
2023-12-01,Rajasthan,2W,762,2023,12,4,1,1,2023-12,23,0.38,361.82,165.0,331.0,1159.0,1319.0,755.0,419.3333333333333,496.8333333333333
2023-12-01,Rajasthan,3W,217,2023,12,4,1,1,2023-12,23,0.11,-71.52,762.0,165.0,331.0,376.0,215.0,381.3333333333333,470.3333333333333
2023-12-01,Rajasthan,4W,108,2023,12,4,1,1,2023-12,23,0.05,-50.23,217.0,762.0,165.0,188.0,107.0,362.3333333333333,457.0
2024-01-01,Rajasthan,2W,1259,2024,1,1,2,0,2024-01,24,0.42,1065.74,108.0,217.0,762.0,1159.0,948.0,528.0,473.6666666666667
2024-01-01,Rajasthan,3W,359,2024,1,1,2,0,2024-01,24,0.12,-71.49,1259.0,108.0,217.0,331.0,270.0,575.3333333333334,478.3333333333333
2024-01-01,Rajasthan,4W,179,2024,1,1,2,0,2024-01,24,0.06,-50.14,359.0,1259.0,108.0,165.0,135.0,599.0,480.6666666666667
2024-02-01,Rajasthan,2W,852,2024,2,1,2,0,2024-02,25,0.28,375.98,179.0,359.0,1259.0,762.0,1319.0,463.3333333333333,495.6666666666667
2024-02-01,Rajasthan,3W,243,2024,2,1,2,0,2024-02,25,0.08,-71.48,852.0,179.0,359.0,217.0,376.0,424.6666666666667,500.0
2024-02-01,Rajasthan,4W,121,2024,2,1,2,0,2024-02,25,0.04,-50.21,243.0,852.0,179.0,108.0,188.0,405.3333333333333,502.1666666666667
2024-03-01,Rajasthan,2W,673,2024,3,1,2,0,2024-03,26,0.22,456.2,121.0,243.0,852.0,1259.0,1159.0,345.6666666666667,404.5
2024-03-01,Rajasthan,3W,192,2024,3,1,2,0,2024-03,26,0.06,-71.47,673.0,121.0,243.0,359.0,331.0,328.6666666666667,376.6666666666667
2024-03-01,Rajasthan,4W,96,2024,3,1,2,0,2024-03,26,0.03,-50.0,192.0,673.0,121.0,179.0,165.0,320.3333333333333,362.8333333333333
2024-04-01,Rajasthan,2W,619,2024,4,2,2,0,2024-04,27,0.21,544.79,96.0,192.0,673.0,852.0,762.0,302.3333333333333,324.0
2024-04-01,Rajasthan,3W,177,2024,4,2,2,0,2024-04,27,0.06,-71.41,619.0,96.0,192.0,243.0,217.0,297.3333333333333,313.0
2024-04-01,Rajasthan,4W,88,2024,4,2,2,0,2024-04,27,0.03,-50.28,177.0,619.0,96.0,121.0,108.0,294.6666666666667,307.5
2024-05-01,Rajasthan,2W,820,2024,5,2,2,0,2024-05,28,0.27,831.82,88.0,177.0,619.0,673.0,1259.0,361.6666666666667,332.0
2024-05-01,Rajasthan,3W,234,2024,5,2,2,0,2024-05,28,0.08,-71.46,820.0,88.0,177.0,192.0,359.0,380.6666666666667,339.0
2024-05-01,Rajasthan,4W,117,2024,5,2,2,0,2024-05,28,0.04,-50.0,234.0,820.0,88.0,96.0,179.0,390.3333333333333,342.5
2024-06-01,Rajasthan,2W,1629,2024,6,2,2,0,2024-06,29,0.54,1292.31,117.0,234.0,820.0,619.0,852.0,660.0,510.8333333333333
2024-06-01,Rajasthan,3W,465,2024,6,2,2,0,2024-06,29,0.15,-71.45,1629.0,117.0,234.0,177.0,243.0,737.0,558.8333333333334
2024-06-01,Rajasthan,4W,232,2024,6,2,2,0,2024-06,29,0.08,-50.11,465.0,1629.0,117.0,88.0,121.0,775.3333333333334,582.8333333333334
2024-07-01,Rajasthan,2W,1042,2024,7,3,1,0,2024-07,30,0.35,349.14,232.0,465.0,1629.0,820.0,673.0,579.6666666666666,619.8333333333334
2024-07-01,Rajasthan,3W,297,2024,7,3,1,0,2024-07,30,0.1,-71.5,1042.0,232.0,465.0,234.0,192.0,523.6666666666666,630.3333333333334
2024-07-01,Rajasthan,4W,148,2024,7,3,1,0,2024-07,30,0.05,-50.17,297.0,1042.0,232.0,117.0,96.0,495.6666666666667,635.5
2024-08-01,Rajasthan,2W,1328,2024,8,3,1,0,2024-08,31,0.44,797.3,148.0,297.0,1042.0,1629.0,619.0,591.0,585.3333333333334
2024-08-01,Rajasthan,3W,379,2024,8,3,1,0,2024-08,31,0.13,-71.46,1328.0,148.0,297.0,465.0,177.0,618.3333333333334,571.0
2024-08-01,Rajasthan,4W,189,2024,8,3,1,0,2024-08,31,0.06,-50.13,379.0,1328.0,148.0,232.0,88.0,632.0,563.8333333333334
2024-09-01,Rajasthan,2W,959,2024,9,3,1,0,2024-09,32,0.32,407.41,189.0,379.0,1328.0,1042.0,820.0,509.0,550.0
2024-09-01,Rajasthan,3W,274,2024,9,3,1,0,2024-09,32,0.09,-71.43,959.0,189.0,379.0,297.0,234.0,474.0,546.1666666666666
2024-09-01,Rajasthan,4W,137,2024,9,3,1,0,2024-09,32,0.05,-50.0,274.0,959.0,189.0,148.0,117.0,456.6666666666667,544.3333333333334
2024-10-01,Rajasthan,2W,1841,2024,10,4,1,1,2024-10,33,0.61,1243.8,137.0,274.0,959.0,1328.0,1629.0,750.6666666666666,629.8333333333334
2024-10-01,Rajasthan,3W,526,2024,10,4,1,1,2024-10,33,0.17,-71.43,1841.0,137.0,274.0,379.0,465.0,834.6666666666666,654.3333333333334
2024-10-01,Rajasthan,4W,263,2024,10,4,1,1,2024-10,33,0.09,-50.0,526.0,1841.0,137.0,189.0,232.0,876.6666666666666,666.6666666666666
2024-11-01,Rajasthan,2W,1205,2024,11,4,1,1,2024-11,34,0.4,358.17,263.0,526.0,1841.0,959.0,1042.0,664.6666666666666,707.6666666666666
2024-11-01,Rajasthan,3W,344,2024,11,4,1,1,2024-11,34,0.11,-71.45,1205.0,263.0,526.0,274.0,297.0,604.0,719.3333333333334
2024-11-01,Rajasthan,4W,172,2024,11,4,1,1,2024-11,34,0.06,-50.0,344.0,1205.0,263.0,137.0,148.0,573.6666666666666,725.1666666666666
2024-12-01,Rajasthan,2W,700,2024,12,4,1,1,2024-12,35,0.23,306.98,172.0,344.0,1205.0,1841.0,1328.0,405.3333333333333,535.0
2024-12-01,Rajasthan,3W,200,2024,12,4,1,1,2024-12,35,0.07,-71.43,700.0,172.0,344.0,526.0,379.0,357.3333333333333,480.6666666666667
2024-12-01,Rajasthan,4W,100,2024,12,4,1,1,2024-12,35,0.03,-50.0,200.0,700.0,172.0,263.0,189.0,333.3333333333333,453.5
2025-01-01,Rajasthan,2W,2143,2025,1,1,2,0,2025-01,36,0.47,2043.0,100.0,200.0,700.0,1205.0,959.0,814.3333333333334,609.8333333333334
2025-01-01,Rajasthan,3W,612,2025,1,1,2,0,2025-01,36,0.14,-71.44,2143.0,100.0,200.0,344.0,274.0,951.6666666666666,654.5
2025-01-01,Rajasthan,4W,306,2025,1,1,2,0,2025-01,36,0.07,-50.0,612.0,2143.0,100.0,172.0,137.0,1020.3333333333334,676.8333333333334
2025-02-01,Rajasthan,2W,2206,2025,2,1,2,0,2025-02,37,0.49,620.92,306.0,612.0,2143.0,700.0,1841.0,1041.3333333333333,927.8333333333334
2025-02-01,Rajasthan,3W,630,2025,2,1,2,0,2025-02,37,0.14,-71.44,2206.0,306.0,612.0,200.0,526.0,1047.3333333333333,999.5
2025-02-01,Rajasthan,4W,315,2025,2,1,2,0,2025-02,37,0.07,-50.0,630.0,2206.0,306.0,100.0,263.0,1050.3333333333333,1035.3333333333333
2025-03-01,Rajasthan,2W,1076,2025,3,1,2,0,2025-03,38,0.24,241.59,315.0,630.0,2206.0,2143.0,1205.0,673.6666666666666,857.5
2025-03-01,Rajasthan,3W,307,2025,3,1,2,0,2025-03,38,0.07,-71.47,1076.0,315.0,630.0,612.0,344.0,566.0,806.6666666666666
2025-03-01,Rajasthan,4W,153,2025,3,1,2,0,2025-03,38,0.03,-50.16,307.0,1076.0,315.0,306.0,172.0,512.0,781.1666666666666
2025-04-01,Rajasthan,2W,1615,2025,4,2,2,0,2025-04,39,0.36,955.56,153.0,307.0,1076.0,2206.0,700.0,691.6666666666666,682.6666666666666
2025-04-01,Rajasthan,3W,461,2025,4,2,2,0,2025-04,39,0.1,-71.46,1615.0,153.0,307.0,630.0,200.0,743.0,654.5
2025-04-01,Rajasthan,4W,230,2025,4,2,2,0,2025-04,39,0.05,-50.11,461.0,1615.0,153.0,315.0,100.0,768.6666666666666,640.3333333333334
2025-05-01,Rajasthan,2W,988,2025,5,2,2,0,2025-05,40,0.22,329.57,230.0,461.0,1615.0,1076.0,2143.0,559.6666666666666,625.6666666666666
2025-05-01,Rajasthan,3W,282,2025,5,2,2,0,2025-05,40,0.06,-71.46,988.0,230.0,461.0,307.0,612.0,500.0,621.5
2025-05-01,Rajasthan,4W,141,2025,5,2,2,0,2025-05,40,0.03,-50.0,282.0,988.0,230.0,153.0,306.0,470.3333333333333,619.5
2025-06-01,Rajasthan,2W,1480,2025,6,2,2,0,2025-06,41,0.33,949.65,141.0,282.0,988.0,1615.0,2206.0,634.3333333333334,597.0
2025-06-01,Rajasthan,3W,422,2025,6,2,2,0,2025-06,41,0.09,-71.49,1480.0,141.0,282.0,461.0,630.0,681.0,590.5
2025-06-01,Rajasthan,4W,211,2025,6,2,2,0,2025-06,41,0.05,-50.0,422.0,1480.0,141.0,230.0,315.0,704.3333333333334,587.3333333333334
2025-07-01,Rajasthan,2W,1602,2025,7,3,1,0,2025-07,42,0.35,659.24,211.0,422.0,1480.0,988.0,1076.0,745.0,689.6666666666666
2025-07-01,Rajasthan,3W,457,2025,7,3,1,0,2025-07,42,0.1,-71.47,1602.0,211.0,422.0,282.0,307.0,756.6666666666666,718.8333333333334
2025-07-01,Rajasthan,4W,228,2025,7,3,1,0,2025-07,42,0.05,-50.11,457.0,1602.0,211.0,141.0,153.0,762.3333333333334,733.3333333333334
2025-08-01,Rajasthan,2W,1959,2025,8,3,1,0,2025-08,43,0.43,759.21,228.0,457.0,1602.0,1480.0,1615.0,881.3333333333334,813.1666666666666
2025-08-01,Rajasthan,3W,559,2025,8,3,1,0,2025-08,43,0.12,-71.47,1959.0,228.0,457.0,422.0,461.0,915.3333333333334,836.0
2025-08-01,Rajasthan,4W,279,2025,8,3,1,0,2025-08,43,0.06,-50.09,559.0,1959.0,228.0,211.0,230.0,932.3333333333334,847.3333333333334
2025-09-01,Rajasthan,2W,1766,2025,9,3,1,0,2025-09,44,0.39,532.97,279.0,559.0,1959.0,1602.0,988.0,868.0,874.6666666666666
2025-09-01,Rajasthan,3W,504,2025,9,3,1,0,2025-09,44,0.11,-71.46,1766.0,279.0,559.0,457.0,282.0,849.6666666666666,882.5
2025-09-01,Rajasthan,4W,252,2025,9,3,1,0,2025-09,44,0.06,-50.0,504.0,1766.0,279.0,228.0,141.0,840.6666666666666,886.5
2025-10-01,Rajasthan,2W,2151,2025,10,4,1,1,2025-10,45,0.47,753.57,252.0,504.0,1766.0,1959.0,1480.0,969.0,918.5
2025-10-01,Rajasthan,3W,614,2025,10,4,1,1,2025-10,45,0.14,-71.46,2151.0,252.0,504.0,559.0,422.0,1005.6666666666666,927.6666666666666
2025-10-01,Rajasthan,4W,307,2025,10,4,1,1,2025-10,45,0.07,-50.0,614.0,2151.0,252.0,279.0,211.0,1024.0,932.3333333333334
2025-11-01,Rajasthan,2W,2500,2025,11,4,1,1,2025-11,46,0.55,714.33,307.0,614.0,2151.0,1766.0,1602.0,1140.3333333333333,1054.6666666666667
2025-11-01,Rajasthan,3W,714,2025,11,4,1,1,2025-11,46,0.16,-71.44,2500.0,307.0,614.0,504.0,457.0,1173.6666666666667,1089.6666666666667
2025-11-01,Rajasthan,4W,357,2025,11,4,1,1,2025-11,46,0.08,-50.0,714.0,2500.0,307.0,252.0,228.0,1190.3333333333333,1107.1666666666667
2025-12-01,Rajasthan,2W,1152,2025,12,4,1,1,2025-12,47,0.25,222.69,357.0,714.0,2500.0,2151.0,1959.0,741.0,940.6666666666666
2025-12-01,Rajasthan,3W,329,2025,12,4,1,1,2025-12,47,0.07,-71.44,1152.0,357.0,714.0,614.0,559.0,612.6666666666666,893.1666666666666
2025-12-01,Rajasthan,4W,164,2025,12,4,1,1,2025-12,47,0.04,-50.15,329.0,1152.0,357.0,307.0,279.0,548.3333333333334,869.3333333333334
2022-01-01,Tamil Nadu,2W,508,2022,1,1,2,0,2022-01,0,0.38,,,,,,,508.0,508.0
2022-01-01,Tamil Nadu,3W,145,2022,1,1,2,0,2022-01,0,0.11,-71.46,508.0,,,,,326.5,326.5
2022-01-01,Tamil Nadu,4W,72,2022,1,1,2,0,2022-01,0,0.05,-50.34,145.0,508.0,,,,241.66666666666666,241.66666666666666
