session_id,start_time,end_time,energy_kwh,duration_hours,cost_inr,vehicle_type,duration_calc_hours,cost_per_kwh,hour_of_day,day_of_week,is_weekend,month
SES_20475,2024-06-08 16:26:00,2024-06-08 18:36:28,47.11,130.5,745.13,4W,2.1744444444444446,15.816811717257483,16,5,1,6
SES_42351,2024-09-10 22:46:00,2024-09-11 00:32:01,28.62,106.0,502.04,4W,1.7669444444444444,17.54157931516422,22,1,0,9
SES_73128,2024-11-06 04:05:00,2024-11-06 06:13:35,46.76,128.6,808.85,4W,2.1430555555555557,17.297904191616766,4,2,0,11
SES_74743,2024-05-08 05:41:00,2024-05-08 07:31:02,37.06,110.0,557.03,4W,1.833888888888889,15.030491095520775,5,2,0,5
SES_62303,2024-01-26 15:26:00,2024-01-26 17:26:12,24.49,120.2,419.09,4W,2.0033333333333334,17.11269906084116,15,4,0,1
SES_65086,2024-06-26 16:35:00,2024-06-26 17:36:32,55.89,61.5,900.62,4W,1.0255555555555556,16.114152800143138,16,2,0,6
SES_51272,2024-07-13 07:14:00,2024-07-13 08:34:32,6.08,80.5,105.7,3W,1.3422222222222222,17.38486842105263,7,5,1,7
SES_87807,2024-08-11 11:34:00,2024-08-11 14:28:31,27.71,174.5,431.98,4W,2.908611111111111,15.589317935763262,11,6,1,8
SES_58810,2024-10-24 15:12:00,2024-10-24 16:21:58,8.48,70.0,151.98,3W,1.166111111111111,17.922169811320753,15,3,0,10
SES_63970,2024-10-20 21:50:00,2024-10-20 22:33:36,9.16,43.6,161.74,3W,0.7266666666666667,17.657205240174672,21,6,1,10
SES_59679,2024-04-24 22:16:00,2024-04-25 00:54:56,46.81,158.9,807.6,4W,2.648888888888889,17.252723776970733,22,2,0,4
SES_59530,2024-09-20 18:46:00,2024-09-20 19:35:04,7.02,49.1,112.71,3W,0.8177777777777778,16.055555555555557,18,4,0,9
SES_36145,2024-05-02 19:23:00,2024-05-02 20:43:13,5.85,80.2,100.85,3W,1.3369444444444445,17.23931623931624,19,3,0,5
SES_22506,2024-05-01 23:29:00,2024-05-02 01:33:40,51.71,124.7,858.54,4W,2.077777777777778,16.60297814736028,23,2,0,5
SES_71110,2024-11-17 15:22:00,2024-11-17 17:52:52,21.58,150.9,327.97,4W,2.5144444444444445,15.19786839666358,15,6,1,11
SES_21994,2024-09-18 20:39:00,2024-09-18 21:50:41,8.96,71.7,148.59,3W,1.1947222222222222,16.583705357142858,20,2,0,9
SES_55168,2024-04-03 19:02:00,2024-04-03 19:40:26,1.89,38.4,32.28,2W,0.6405555555555555,17.07936507936508,19,2,0,4
SES_31038,2024-05-09 14:11:00,2024-05-09 16:05:06,1.65,114.1,25.45,2W,1.9016666666666666,15.424242424242424,14,3,0,5
SES_62279,2024-06-16 22:55:00,2024-06-16 23:55:53,9.15,60.9,137.52,3W,1.0147222222222223,15.029508196721313,22,6,1,6
SES_54216,2024-12-22 17:26:00,2024-12-22 18:45:43,6.91,79.7,116.25,3W,1.3286111111111112,16.82344428364689,17,6,1,12
SES_42090,2024-09-17 16:48:00,2024-09-17 18:32:29,2.27,104.5,34.38,2W,1.7413888888888889,15.145374449339208,16,1,0,9
SES_68522,2024-05-05 10:53:00,2024-05-05 13:20:16,33.34,147.3,517.35,4W,2.4544444444444444,15.51739652069586,10,6,1,5
SES_94917,2024-02-17 14:33:00,2024-02-17 15:47:43,6.95,74.7,104.67,3W,1.2452777777777777,15.06043165467626,14,5,1,2
SES_71180,2024-09-17 20:58:00,2024-09-17 22:58:39,25.26,120.7,411.9,4W,2.0108333333333333,16.306413301662705,20,1,0,9
SES_33908,2024-04-25 18:48:00,2024-04-25 20:33:20,2.84,105.3,45.31,2W,1.7555555555555555,15.954225352112678,18,3,0,4
SES_80050,2024-12-09 20:23:00,2024-12-09 21:41:38,41.15,78.6,684.68,4W,1.3105555555555555,16.638639125151883,20,0,0,12
SES_87744,2024-12-16 23:18:00,2024-12-17 00:43:10,3.23,85.2,52.46,2W,1.4194444444444445,16.241486068111456,23,0,0,12
SES_39803,2024-03-04 23:56:00,2024-03-05 01:20:51,7.61,84.9,124.73,3W,1.4141666666666666,16.390275952693823,23,0,0,3
SES_14073,2024-01-27 10:58:00,2024-01-27 11:40:57,2.98,43.0,48.98,2W,0.7158333333333333,16.436241610738254,10,5,1,1
SES_20527,2024-12-16 12:41:00,2024-12-16 13:26:14,6.72,45.2,112.65,3W,0.7538888888888889,16.763392857142858,12,0,0,12
SES_99323,2024-05-26 11:51:00,2024-05-26 12:32:13,7.39,41.2,119.28,3W,0.6869444444444445,16.140730717185388,11,6,1,5
SES_14766,2024-03-21 21:00:00,2024-03-21 21:49:45,3.12,49.8,54.54,2W,0.8291666666666667,17.48076923076923,21,3,0,3
SES_82630,2024-08-09 15:32:00,2024-08-09 16:48:00,6.61,76.0,110.54,3W,1.2666666666666666,16.723146747352498,15,4,0,8
SES_68400,2024-09-28 13:11:00,2024-09-28 16:01:39,52.77,170.7,793.77,4W,2.8441666666666667,15.042069357589538,13,5,1,9
SES_35969,2024-01-26 05:41:00,2024-01-26 06:39:33,24.17,58.6,387.91,4W,0.9758333333333333,16.049234588332645,5,4,0,1
SES_71289,2024-09-21 13:27:00,2024-09-21 14:52:08,9.97,85.1,169.99,3W,1.4188888888888889,17.05015045135406,13,5,1,9
SES_33760,2024-08-15 18:07:00,2024-08-15 19:59:13,3.14,112.2,49.11,2W,1.8702777777777777,15.640127388535031,18,3,0,8
SES_21809,2024-09-02 10:46:00,2024-09-02 13:28:46,54.95,162.8,870.73,4W,2.7127777777777777,15.845859872611465,10,0,0,9
SES_87213,2024-02-07 08:55:00,2024-02-07 09:47:50,7.69,52.8,116.51,3W,0.8805555555555555,15.150845253576072,8,2,0,2
SES_65350,2024-11-10 10:06:00,2024-11-10 10:50:37,3.24,44.6,51.4,2W,0.7436111111111111,15.864197530864196,10,6,1,11
SES_62860,2024-09-12 22:31:00,2024-09-12 23:59:46,6.71,88.8,108.64,3W,1.4794444444444443,16.19076005961252,22,3,0,9
SES_94461,2024-03-26 21:09:00,2024-03-26 22:13:14,8.15,64.2,135.76,3W,1.0705555555555555,16.65766871165644,21,1,0,3
SES_13609,2024-02-08 10:44:00,2024-02-08 12:35:26,2.38,111.4,40.74,2W,1.8572222222222223,17.117647058823533,10,3,0,2
SES_18699,2024-03-05 23:26:00,2024-03-06 01:59:54,42.44,153.9,734.78,4W,2.565,17.313383600377,23,1,0,3
SES_87356,2024-05-28 12:14:00,2024-05-28 13:25:42,7.39,71.7,112.22,3W,1.195,15.185385656292288,12,1,0,5
SES_54386,2024-08-06 02:14:00,2024-08-06 03:22:48,1.81,68.8,27.7,2W,1.1466666666666667,15.303867403314916,2,1,0,8
SES_58073,2024-10-28 20:16:00,2024-10-28 21:15:08,6.87,59.1,110.45,3W,0.9855555555555555,16.077147016011644,20,0,0,10
SES_14182,2024-02-22 07:59:00,2024-02-22 08:50:07,5.19,51.1,89.91,3W,0.8519444444444444,17.323699421965316,7,3,0,2
SES_10104,2024-12-14 23:45:00,2024-12-15 01:05:42,6.31,80.7,105.04,3W,1.345,16.646592709984155,23,5,1,12
SES_52659,2024-12-16 20:02:00,2024-12-16 21:00:19,8.53,58.3,137.0,3W,0.9719444444444445,16.060961313012896,20,0,0,12
SES_89859,2024-02-14 12:37:00,2024-02-14 13:31:19,8.99,54.3,160.78,3W,0.9052777777777777,17.884315906562847,12,2,0,2
SES_98520,2024-10-05 10:02:00,2024-10-05 10:51:18,8.58,49.3,129.13,3W,0.8216666666666667,15.050116550116549,10,5,1,10
SES_69592,2024-10-13 11:52:00,2024-10-13 12:43:07,2.99,51.1,47.53,2W,0.8519444444444444,15.896321070234112,11,6,1,10
SES_47618,2024-03-05 11:55:00,2024-03-05 12:45:30,5.15,50.5,83.6,3W,0.8416666666666667,16.23300970873786,11,1,0,3
SES_55047,2024-02-17 14:37:00,2024-02-17 15:26:23,5.66,49.4,93.85,3W,0.8230555555555555,16.58127208480565,14,5,1,2
SES_97480,2024-08-28 13:52:00,2024-08-28 16:25:38,39.55,153.6,607.62,4W,2.5605555555555557,15.363337547408346,13,2,0,8
SES_94706,2024-02-28 04:31:00,2024-02-28 05:19:51,9.07,48.9,160.12,3W,0.8141666666666667,17.65380374862183,4,2,0,2
SES_70199,2024-06-07 12:54:00,2024-06-07 14:22:28,6.35,88.5,99.44,3W,1.4744444444444444,15.65984251968504,12,4,0,6
SES_75877,2024-02-13 23:21:00,2024-02-14 01:53:52,35.66,152.9,641.57,4W,2.5477777777777777,17.991306786315203,23,1,0,2
SES_66854,2024-10-16 13:38:00,2024-10-16 14:33:47,7.31,55.8,113.62,3W,0.9297222222222222,15.543091655266759,13,2,0,10
SES_21756,2024-06-04 05:14:00,2024-06-04 06:26:15,5.93,72.3,90.03,3W,1.2041666666666666,15.182124789207421,5,1,0,6
SES_89696,2024-11-09 12:08:00,2024-11-09 13:25:37,9.0,77.6,161.06,3W,1.293611111111111,17.895555555555557,12,5,1,11
SES_39412,2024-01-12 06:35:00,2024-01-12 07:37:23,37.27,62.4,621.75,4W,1.0397222222222222,16.682318218406223,6,4,0,1
SES_44075,2024-06-06 09:56:00,2024-06-06 11:05:12,3.08,69.2,48.01,2W,1.1533333333333333,15.587662337662337,9,3,0,6
SES_22144,2024-08-16 02:42:00,2024-08-16 04:29:36,24.89,107.6,401.9,4W,1.7933333333333332,16.14704700683005,2,4,0,8
SES_22370,2024-07-22 17:43:00,2024-07-22 19:40:56,2.31,117.9,34.92,2W,1.9655555555555555,15.116883116883118,17,0,0,7
SES_54729,2024-10-11 16:41:00,2024-10-11 18:26:40,28.37,105.7,483.8,4W,1.761111111111111,17.05322523792739,16,4,0,10
SES_23556,2024-12-01 23:08:00,2024-12-01 23:53:19,5.31,45.3,94.78,3W,0.7552777777777778,17.84934086629002,23,6,1,12
SES_68131,2024-06-12 14:21:00,2024-06-12 15:14:24,5.08,53.4,84.16,3W,0.89,16.566929133858267,14,2,0,6
SES_15365,2024-02-05 16:24:00,2024-02-05 17:55:06,1.78,91.1,27.13,2W,1.5183333333333333,15.241573033707864,16,0,0,2
SES_57345,2024-08-03 07:21:00,2024-08-03 09:14:40,26.26,113.7,424.22,4W,1.8944444444444444,16.154607768469155,7,5,1,8
SES_64318,2024-09-24 17:15:00,2024-09-24 18:21:54,2.95,66.9,47.4,2W,1.115,16.06779661016949,17,1,0,9
SES_82368,2024-08-16 22:11:00,2024-08-16 23:15:15,5.47,64.3,94.97,3W,1.0708333333333333,17.36197440585009,22,4,0,8
SES_43162,2024-05-04 16:24:00,2024-05-04 17:49:04,2.32,85.1,34.89,2W,1.4177777777777778,15.038793103448278,16,5,1,5
SES_54484,2024-09-14 09:27:00,2024-09-14 10:52:09,5.16,85.2,88.74,3W,1.4191666666666667,17.19767441860465,9,5,1,9
SES_19161,2024-05-09 02:54:00,2024-05-09 03:54:48,9.25,60.8,155.97,3W,1.0133333333333334,16.861621621621623,2,3,0,5
SES_47889,2024-10-17 17:19:00,2024-10-17 19:39:19,42.48,140.3,756.51,4W,2.338611111111111,17.80861581920904,17,3,0,10
SES_18951,2024-11-25 21:52:00,2024-11-26 00:19:57,30.55,148.0,523.8,4W,2.4658333333333333,17.145662847790504,21,0,0,11
SES_34885,2024-10-11 16:21:00,2024-10-11 19:13:07,28.91,172.1,513.15,4W,2.868611111111111,17.749913524731927,16,4,0,10
SES_74400,2024-09-05 19:50:00,2024-09-05 20:29:30,3.17,39.5,49.38,2W,0.6583333333333333,15.577287066246058,19,3,0,9
SES_96945,2024-08-17 11:21:00,2024-08-17 12:08:29,3.1,47.5,48.65,2W,0.7913888888888889,15.693548387096774,11,5,1,8
SES_94669,2024-02-22 14:36:00,2024-02-22 15:50:11,6.04,74.2,101.42,3W,1.236388888888889,16.79139072847682,14,3,0,2
SES_38646,2024-12-24 07:02:00,2024-12-24 08:10:47,2.98,68.8,50.18,2W,1.146388888888889,16.838926174496645,7,1,0,12
SES_14506,2024-03-30 13:34:00,2024-03-30 14:57:21,8.56,83.4,128.66,3W,1.3891666666666667,15.0303738317757,13,5,1,3
SES_31284,2024-04-15 16:53:00,2024-04-15 17:33:17,2.32,40.3,41.54,2W,0.6713888888888889,17.905172413793103,16,0,0,4
SES_73135,2024-11-30 15:36:00,2024-11-30 16:23:19,46.92,47.3,831.35,4W,0.7886111111111112,17.71845694799659,15,5,1,11
SES_70856,2024-06-27 11:39:00,2024-06-27 12:48:33,2.87,69.6,44.45,2W,1.1591666666666667,15.487804878048781,11,3,0,6
SES_36351,2024-07-07 14:15:00,2024-07-07 15:17:37,5.73,62.6,101.98,3W,1.043611111111111,17.797556719022687,14,6,1,7
SES_26365,2024-08-27 16:52:00,2024-08-27 18:36:03,26.98,104.1,445.63,4W,1.7341666666666666,16.51704966641957,16,1,0,8
SES_48100,2024-09-11 22:12:00,2024-09-11 23:43:40,1.96,91.7,35.27,2W,1.5277777777777777,17.994897959183675,22,2,0,9
SES_86179,2024-09-10 23:11:00,2024-09-11 01:00:51,58.49,109.9,1001.71,4W,1.8308333333333333,17.126175414600787,23,1,0,9
SES_54766,2024-04-01 11:28:00,2024-04-01 14:11:20,48.66,163.3,754.19,4W,2.7222222222222223,15.499177969584878,11,0,0,4
SES_48029,2024-06-15 04:53:00,2024-06-15 05:54:10,48.59,61.2,728.8,4W,1.0194444444444444,14.998970981683472,4,5,1,6
SES_99595,2024-04-13 10:22:00,2024-04-13 11:42:55,2.12,80.9,34.68,2W,1.3486111111111112,16.358490566037734,10,5,1,4
SES_79848,2024-11-17 23:17:00,2024-11-18 00:07:40,3.44,50.7,53.96,2W,0.8444444444444444,15.686046511627907,23,6,1,11
SES_12301,2024-12-17 15:43:00,2024-12-17 18:37:39,27.44,174.7,413.98,4W,2.910833333333333,15.08673469387755,15,1,0,12
SES_49329,2024-11-10 20:22:00,2024-11-10 21:20:08,8.73,58.1,147.07,3W,0.9688888888888889,16.846506300114545,20,6,1,11
SES_44812,2024-07-11 09:44:00,2024-07-11 10:35:46,42.19,51.8,697.64,4W,0.8627777777777778,16.53567196018014,9,3,0,7
SES_20004,2024-07-14 04:33:00,2024-07-14 05:20:21,34.82,47.4,553.97,4W,0.7891666666666667,15.909534750143596,4,6,1,7
SES_43302,2024-12-19 10:45:00,2024-12-19 13:32:06,31.71,167.1,512.52,4W,2.785,16.162724692526016,10,3,0,12
SES_29027,2024-09-11 06:48:00,2024-09-11 08:19:31,36.49,91.5,637.87,4W,1.5252777777777777,17.480679638257055,6,2,0,9
SES_53273,2024-07-15 12:40:00,2024-07-15 14:37:23,22.84,117.4,382.77,4W,1.956388888888889,16.758756567425568,12,0,0,7
SES_89213,2024-04-07 05:38:00,2024-04-07 06:36:51,1.8,58.9,32.35,2W,0.9808333333333333,17.97222222222222,5,6,1,4
SES_62350,2024-05-20 17:04:00,2024-05-20 19:54:08,59.16,170.1,976.26,4W,2.8355555555555556,16.502028397565923,17,0,0,5
SES_50567,2024-07-11 22:49:00,2024-07-11 23:57:23,7.83,68.4,125.72,3W,1.1397222222222223,16.056194125159642,22,3,0,7
SES_78423,2024-04-02 16:10:00,2024-04-02 17:13:40,3.13,63.7,48.73,2W,1.0611111111111111,15.568690095846645,16,1,0,4
SES_48445,2024-01-04 23:53:00,2024-01-05 01:06:34,5.03,73.6,89.37,3W,1.2261111111111112,17.767395626242546,23,3,0,1
SES_84422,2024-05-29 11:09:00,2024-05-29 11:44:51,3.4,35.9,57.18,2W,0.5975,16.81764705882353,11,2,0,5
SES_39004,2024-01-22 06:12:00,2024-01-22 07:29:25,46.82,77.4,740.66,4W,1.2902777777777779,15.819307988039299,6,0,0,1
SES_65034,2024-11-13 20:48:00,2024-11-13 22:17:22,37.7,89.4,658.45,4W,1.4894444444444443,17.46551724137931,20,2,0,11
SES_45646,2024-07-10 14:04:00,2024-07-10 15:10:30,3.27,66.5,54.21,2W,1.1083333333333334,16.577981651376145,14,2,0,7
SES_43430,2024-04-29 20:51:00,2024-04-29 21:48:57,8.33,58.0,135.64,3W,0.9658333333333333,16.28331332533013,20,0,0,4
SES_94023,2024-06-27 20:25:00,2024-06-27 22:10:41,2.15,105.7,33.97,2W,1.761388888888889,15.8,20,3,0,6
SES_84771,2024-04-25 11:29:00,2024-04-25 13:00:50,21.77,91.8,365.87,4W,1.5305555555555554,16.806155259531465,11,3,0,4
SES_18909,2024-03-06 20:48:00,2024-03-06 22:01:10,8.68,73.2,141.54,3W,1.2194444444444446,16.306451612903224,20,2,0,3
SES_65758,2024-11-13 23:21:00,2024-11-14 00:41:08,9.27,80.1,151.19,3W,1.3355555555555556,16.309600862998924,23,2,0,11
SES_10526,2024-03-26 15:03:00,2024-03-26 15:48:33,1.86,45.6,29.62,2W,0.7591666666666667,15.924731182795698,15,1,0,3
SES_85604,2024-12-28 09:05:00,2024-12-28 10:30:37,1.87,85.6,33.17,2W,1.4269444444444443,17.737967914438503,9,5,1,12
SES_98323,2024-03-14 21:39:00,2024-03-14 22:29:00,7.04,50.0,110.6,3W,0.8333333333333334,15.710227272727272,21,3,0,3
SES_11921,2024-04-21 01:58:00,2024-04-21 02:58:43,3.15,60.7,50.55,2W,1.0119444444444445,16.047619047619047,1,6,1,4
SES_34261,2024-06-30 16:26:00,2024-06-30 17:12:04,5.91,46.1,94.04,3W,0.7677777777777778,15.91201353637902,16,6,1,6
SES_86714,2024-01-08 10:37:00,2024-01-08 11:29:32,2.89,52.5,43.6,2W,0.8755555555555555,15.086505190311419,10,0,0,1
SES_18659,2024-12-16 19:01:00,2024-12-16 20:38:11,2.24,97.2,34.97,2W,1.6197222222222223,15.61160714285714,19,0,0,12
SES_64723,2024-05-28 16:22:00,2024-05-28 18:12:12,2.88,110.2,46.87,2W,1.8366666666666667,16.274305555555554,16,1,0,5
SES_65027,2024-05-14 18:01:00,2024-05-14 18:59:20,2.6,58.3,39.64,2W,0.9722222222222222,15.246153846153845,18,1,0,5
SES_93098,2024-09-15 17:17:00,2024-09-15 19:26:35,57.97,129.6,921.09,4W,2.1597222222222223,15.889080558909782,17,6,1,9
SES_61708,2024-05-10 10:18:00,2024-05-10 11:38:57,9.11,81.0,148.91,3W,1.3491666666666666,16.34577387486279,10,4,0,5
SES_49737,2024-04-02 20:23:00,2024-04-02 21:51:06,8.24,88.1,137.06,3W,1.4683333333333333,16.633495145631066,20,1,0,4
SES_11312,2024-09-02 22:53:00,2024-09-02 23:47:55,1.52,54.9,25.65,2W,0.9152777777777777,16.875,22,0,0,9
SES_12242,2024-11-05 23:27:00,2024-11-06 00:29:53,6.17,62.9,104.45,3W,1.0480555555555555,16.92868719611021,23,1,0,11
SES_45370,2024-07-30 15:53:00,2024-07-30 16:56:37,28.82,63.6,452.56,4W,1.0602777777777779,15.702984038861901,15,1,0,7
SES_81195,2024-11-09 08:36:00,2024-11-09 09:49:43,2.66,73.7,40.13,2W,1.228611111111111,15.086466165413533,8,5,1,11
SES_17611,2024-12-28 23:10:00,2024-12-29 00:51:17,55.69,101.3,990.18,4W,1.6880555555555556,17.780211887232895,23,5,1,12
SES_63255,2024-10-22 18:49:00,2024-10-22 20:14:07,1.72,85.1,26.45,2W,1.418611111111111,15.377906976744185,18,1,0,10
SES_79250,2024-08-07 18:06:00,2024-08-07 18:41:15,1.52,35.3,27.33,2W,0.5875,17.980263157894736,18,2,0,8
SES_81398,2024-02-10 19:49:00,2024-02-10 21:10:33,2.71,81.6,48.05,2W,1.3591666666666666,17.73062730627306,19,5,1,2
SES_89379,2024-08-20 05:45:00,2024-08-20 07:40:54,1.67,115.9,29.58,2W,1.9316666666666666,17.7125748502994,5,1,0,8
SES_16104,2024-01-09 01:40:00,2024-01-09 03:44:47,48.23,124.8,740.32,4W,2.0797222222222222,15.34978229317852,1,1,0,1
SES_29082,2024-01-22 16:30:00,2024-01-22 17:19:06,34.42,49.1,588.29,4W,0.8183333333333334,17.091516560139453,16,0,0,1
SES_18179,2024-07-04 23:09:00,2024-07-05 00:32:40,7.4,83.7,117.55,3W,1.3944444444444444,15.885135135135133,23,3,0,7
SES_83081,2024-08-22 09:30:00,2024-08-22 10:40:03,1.91,70.1,32.22,2W,1.1675,16.869109947643977,9,3,0,8
SES_20621,2024-07-03 13:04:00,2024-07-03 13:59:01,6.11,55.0,101.44,3W,0.9169444444444445,16.602291325695578,13,2,0,7
SES_95700,2024-04-29 23:56:00,2024-04-30 00:40:24,2.49,44.4,43.39,2W,0.74,17.425702811244978,23,0,0,4
SES_34433,2024-02-26 12:01:00,2024-02-26 13:16:19,7.91,75.3,133.38,3W,1.2552777777777777,16.862199747155497,12,0,0,2
SES_37563,2024-04-26 08:52:00,2024-04-26 10:50:55,3.29,118.9,55.04,2W,1.9819444444444445,16.72948328267477,8,4,0,4
SES_82815,2024-12-22 20:40:00,2024-12-22 23:26:34,47.98,166.6,815.28,4W,2.776111111111111,16.99208003334723,20,6,1,12
SES_10624,2024-07-14 01:49:00,2024-07-14 02:43:00,2.09,54.0,36.13,2W,0.9,17.28708133971292,1,6,1,7
SES_29928,2024-12-21 21:37:00,2024-12-22 00:33:21,20.07,176.4,358.44,4W,2.9391666666666665,17.859491778774288,21,5,1,12
SES_38248,2024-04-19 13:35:00,2024-04-19 14:52:56,8.07,77.9,132.18,3W,1.298888888888889,16.37918215613383,13,4,0,4
SES_50813,2024-03-16 09:40:00,2024-03-16 10:17:49,2.24,37.8,34.81,2W,0.6302777777777778,15.540178571428571,9,5,1,3
SES_52731,2024-10-29 14:27:00,2024-10-29 15:58:48,2.37,91.8,40.89,2W,1.53,17.253164556962023,14,1,0,10
SES_53099,2024-05-24 02:40:00,2024-05-24 03:40:00,7.4,60.0,133.09,3W,1.0,17.985135135135135,2,4,0,5
SES_31886,2024-06-26 18:08:00,2024-06-26 19:43:28,2.63,95.5,39.49,2W,1.5911111111111111,15.015209125475286,18,2,0,6
SES_12165,2024-11-29 21:54:00,2024-11-29 23:06:17,9.8,72.3,150.66,3W,1.2047222222222222,15.373469387755101,21,4,0,11
SES_22149,2024-05-15 18:28:00,2024-05-15 19:19:46,5.08,51.8,80.56,3W,0.8627777777777778,15.858267716535433,18,2,0,5
SES_49426,2024-03-20 02:02:00,2024-03-20 02:53:02,5.0,51.0,83.93,3W,0.8505555555555555,16.786,2,2,0,3
SES_67894,2024-01-01 18:09:00,2024-01-01 20:13:39,32.25,124.7,485.83,4W,2.0775,15.064496124031008,18,0,0,1
SES_81913,2024-08-10 22:14:00,2024-08-11 00:46:07,45.59,152.1,789.1,4W,2.535277777777778,17.308620311471813,22,5,1,8
SES_11127,2024-06-03 13:00:00,2024-06-03 13:47:53,9.9,47.9,151.19,3W,0.7980555555555555,15.271717171717171,13,0,0,6
SES_18061,2024-05-16 12:25:00,2024-05-16 12:55:21,2.71,30.4,42.46,2W,0.5058333333333334,15.667896678966791,12,3,0,5
SES_95513,2024-06-08 19:15:00,2024-06-08 20:10:06,6.62,55.1,109.06,3W,0.9183333333333333,16.474320241691842,19,5,1,6
SES_53772,2024-12-24 19:11:00,2024-12-24 20:20:40,8.63,69.7,153.99,3W,1.1611111111111112,17.843568945538816,19,1,0,12
SES_77085,2024-05-26 07:31:00,2024-05-26 08:29:04,6.47,58.1,101.17,3W,0.9677777777777777,15.636785162287481,7,6,1,5
SES_21164,2024-01-22 21:00:00,2024-01-22 22:59:29,1.89,119.5,32.99,2W,1.9913888888888889,17.455026455026456,21,0,0,1
SES_20818,2024-04-28 07:27:00,2024-04-28 08:49:53,2.87,82.9,49.05,2W,1.381388888888889,17.090592334494772,7,6,1,4
SES_31697,2024-01-31 08:04:00,2024-01-31 09:32:58,7.07,89.0,116.67,3W,1.4827777777777778,16.502121640735503,8,2,0,1
SES_21315,2024-12-24 12:58:00,2024-12-24 14:13:21,2.11,75.4,37.75,2W,1.2558333333333334,17.89099526066351,12,1,0,12
SES_37972,2024-08-24 20:29:00,2024-08-24 22:20:35,39.29,111.6,671.52,4W,1.8597222222222223,17.0913718503436,20,5,1,8
SES_80756,2024-01-30 22:46:00,2024-01-31 00:48:36,27.44,122.6,447.89,4W,2.0433333333333334,16.32252186588921,22,1,0,1
SES_96322,2024-12-13 07:40:00,2024-12-13 10:34:51,27.97,174.9,423.02,4W,2.9141666666666666,15.124061494458347,7,4,0,12
SES_71637,2024-12-12 16:27:00,2024-12-12 17:58:57,24.48,92.0,406.41,4W,1.5325,16.60171568627451,16,3,0,12
SES_94118,2024-08-30 20:35:00,2024-08-30 21:28:10,6.71,53.2,103.26,3W,0.8861111111111111,15.388971684053653,20,4,0,8
SES_74435,2024-01-10 09:55:00,2024-01-10 12:44:01,21.26,169.0,354.28,4W,2.8169444444444443,16.66415804327375,9,2,0,1
SES_84123,2024-01-24 05:25:00,2024-01-24 06:37:29,7.69,72.5,136.58,3W,1.2080555555555557,17.76072821846554,5,2,0,1
SES_30962,2024-12-03 21:54:00,2024-12-03 22:41:00,2.48,47.0,42.81,2W,0.7833333333333333,17.262096774193548,21,1,0,12
SES_91207,2024-07-22 17:01:00,2024-07-22 18:04:39,2.15,63.7,37.58,2W,1.0608333333333333,17.47906976744186,17,0,0,7
SES_10731,2024-08-03 22:20:00,2024-08-03 23:19:57,2.95,60.0,50.5,2W,0.9991666666666666,17.11864406779661,22,5,1,8
SES_98267,2024-01-20 02:40:00,2024-01-20 05:16:05,36.67,156.1,583.05,4W,2.6013888888888888,15.899918189255521,2,5,1,1
SES_67700,2024-10-24 15:52:00,2024-10-24 17:13:07,8.03,81.1,122.89,3W,1.3519444444444444,15.303860523038606,15,3,0,10
SES_59932,2024-02-01 18:26:00,2024-02-01 19:17:46,6.09,51.8,106.29,3W,0.8627777777777778,17.453201970443352,18,3,0,2
SES_91385,2024-06-04 19:36:00,2024-06-04 21:41:03,58.05,125.1,1013.15,4W,2.0841666666666665,17.45305770887166,19,1,0,6
SES_48729,2024-12-21 19:54:00,2024-12-21 21:31:19,2.85,97.3,47.73,2W,1.6219444444444444,16.74736842105263,19,5,1,12
SES_44005,2024-08-06 09:57:00,2024-08-06 11:14:11,32.91,77.2,584.35,4W,1.2863888888888888,17.75600121543604,9,1,0,8
SES_75575,2024-12-02 13:42:00,2024-12-02 14:48:24,2.44,66.4,38.25,2W,1.1066666666666667,15.676229508196721,13,0,0,12
SES_17307,2024-01-27 23:08:00,2024-01-27 23:54:19,7.56,46.3,126.0,3W,0.7719444444444444,16.666666666666668,23,5,1,1
SES_22175,2024-09-29 07:59:00,2024-09-29 09:03:05,7.22,64.1,126.38,3W,1.0680555555555555,17.50415512465374,7,6,1,9
SES_46773,2024-05-08 13:26:00,2024-05-08 14:44:58,3.23,79.0,58.09,2W,1.316111111111111,17.98452012383901,13,2,0,5
SES_88763,2024-08-14 18:42:00,2024-08-14 21:06:45,35.71,144.8,597.01,4W,2.4125,16.71828619434332,18,2,0,8
SES_11680,2024-02-28 21:30:00,2024-02-28 22:36:58,49.33,67.0,884.29,4W,1.116111111111111,17.92600851408879,21,2,0,2
SES_35031,2024-09-06 13:45:00,2024-09-06 15:14:27,5.31,89.5,82.46,3W,1.4908333333333332,15.529190207156308,13,4,0,9
SES_85080,2024-02-19 13:04:00,2024-02-19 13:48:10,3.36,44.2,57.1,2W,0.7361111111111112,16.99404761904762,13,0,0,2
SES_89598,2024-09-06 18:38:00,2024-09-06 20:50:26,41.45,132.4,733.6,4W,2.207222222222222,17.698431845597103,18,4,0,9
SES_43869,2024-12-28 14:26:00,2024-12-28 16:48:38,47.67,142.6,720.41,4W,2.377222222222222,15.112439689532199,14,5,1,12
SES_20893,2024-02-26 09:44:00,2024-02-26 10:32:44,57.06,48.7,859.42,4W,0.8122222222222222,15.061689449702067,9,0,0,2
